Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
DDP50,,,Imp_Banano,,,,2028,,,,4.50713e-05,4.50713e-05,4.50713e-05,4.50713e-05,4.50713e-05,4.50713e-05,4.50713e-05,,,,,,,,,,,,,,,,,0.0150674,0.0113095,0.0150674,,0.0113095,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2029,,,,5.01691e-05,5.01691e-05,5.01691e-05,5.01691e-05,5.01691e-05,5.01691e-05,5.01691e-05,,,,,,,,,,,,,,,,,0.0167717,0.0122493,0.0167717,,0.0122493,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2030,,,,5.56875e-05,5.56875e-05,5.56875e-05,5.56875e-05,5.56875e-05,5.56875e-05,5.56875e-05,,,,,,,,,,,,,,,,,0.0186165,0.0132302,0.0186165,,0.0132302,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2031,,,,4.8639e-05,4.8639e-05,4.8639e-05,4.8639e-05,4.8639e-05,4.8639e-05,4.8639e-05,,,,,,,,,,,,,,,,,0.0162601,0.0112442,0.0162601,,0.0112442,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2032,,,,5.16928e-05,5.16928e-05,5.16928e-05,5.16928e-05,5.16928e-05,5.16928e-05,5.16928e-05,,,,,,,,,,,,,,,,,0.017281,0.0116281,0.017281,,0.0116281,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2033,,,,5.44972e-05,5.44972e-05,5.44972e-05,5.44972e-05,5.44972e-05,5.44972e-05,5.44972e-05,,,,,,,,,,,,,,,,,0.0182185,0.0119285,0.0182185,,0.0119285,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2034,,,,5.64441e-05,5.64441e-05,5.64441e-05,5.64441e-05,5.64441e-05,5.64441e-05,5.64441e-05,,,,,,,,,,,,,,,,,0.0188694,0.0120216,0.0188694,,0.0120216,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2035,,,,5.76255e-05,5.76255e-05,5.76255e-05,5.76255e-05,5.76255e-05,5.76255e-05,5.76255e-05,,,,,,,,,,,,,,,,,0.0192643,0.0119424,0.0192643,,0.0119424,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2036,,,,5.78957e-05,5.78957e-05,5.78957e-05,5.78957e-05,5.78957e-05,5.78957e-05,5.78957e-05,,,,,,,,,,,,,,,,,0.0193547,0.011675,0.0193547,,0.011675,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2037,,,,5.9781e-05,5.9781e-05,5.9781e-05,5.9781e-05,5.9781e-05,5.9781e-05,5.9781e-05,,,,,,,,,,,,,,,,,0.0199849,0.0117303,0.0199849,,0.0117303,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2038,,,,6.14536e-05,6.14536e-05,6.14536e-05,6.14536e-05,6.14536e-05,6.14536e-05,6.14536e-05,,,,,,,,,,,,,,,,,0.0205441,0.0117335,0.0205441,,0.0117335,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2039,,,,6.30352e-05,6.30352e-05,6.30352e-05,6.30352e-05,6.30352e-05,6.30352e-05,6.30352e-05,,,,,,,,,,,,,,,,,0.0210728,0.0117111,0.0210728,,0.0117111,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2040,,,,6.43549e-05,6.43549e-05,6.43549e-05,6.43549e-05,6.43549e-05,6.43549e-05,6.43549e-05,,,,,,,,,,,,,,,,,0.021514,0.011634,0.021514,,0.011634,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2041,,,,6.57215e-05,6.57215e-05,6.57215e-05,6.57215e-05,6.57215e-05,6.57215e-05,6.57215e-05,,,,,,,,,,,,,,,,,0.0219709,0.0115608,0.0219709,,0.0115608,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2042,,,,6.73366e-05,6.73366e-05,6.73366e-05,6.73366e-05,6.73366e-05,6.73366e-05,6.73366e-05,,,,,,,,,,,,,,,,,0.0225108,0.0115256,0.0225108,,0.0115256,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2043,,,,6.85679e-05,6.85679e-05,6.85679e-05,6.85679e-05,6.85679e-05,6.85679e-05,6.85679e-05,,,,,,,,,,,,,,,,,0.0229224,0.01142,0.0229224,,0.01142,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2044,,,,7.00739e-05,7.00739e-05,7.00739e-05,7.00739e-05,7.00739e-05,7.00739e-05,7.00739e-05,,,,,,,,,,,,,,,,,0.0234259,0.0113563,0.0234259,,0.0113563,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2045,,,,7.13732e-05,7.13732e-05,7.13732e-05,7.13732e-05,7.13732e-05,7.13732e-05,7.13732e-05,,,,,,,,,,,,,,,,,0.0238602,0.0112551,0.0238602,,0.0112551,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2046,,,,7.30263e-05,7.30263e-05,7.30263e-05,7.30263e-05,7.30263e-05,7.30263e-05,7.30263e-05,,,,,,,,,,,,,,,,,0.0244129,0.0112054,0.0244129,,0.0112054,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2047,,,,7.44214e-05,7.44214e-05,7.44214e-05,7.44214e-05,7.44214e-05,7.44214e-05,7.44214e-05,,,,,,,,,,,,,,,,,0.0248792,0.0111117,0.0248792,,0.0111117,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2048,,,,7.57812e-05,7.57812e-05,7.57812e-05,7.57812e-05,7.57812e-05,7.57812e-05,7.57812e-05,,,,,,,,,,,,,,,,,0.0253338,0.0110097,0.0253338,,0.0110097,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2049,,,,7.71844e-05,7.71844e-05,7.71844e-05,7.71844e-05,7.71844e-05,7.71844e-05,7.71844e-05,,,,,,,,,,,,,,,,,0.0258029,0.0109114,0.0258029,,0.0109114,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2050,,,,7.86021e-05,7.86021e-05,7.86021e-05,7.86021e-05,7.86021e-05,7.86021e-05,7.86021e-05,,,,,,,,,,,,,,,,,0.0262769,0.0108123,0.0262769,,0.0108123,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2051,,,,8.02149e-05,8.02149e-05,8.02149e-05,8.02149e-05,8.02149e-05,8.02149e-05,8.02149e-05,,,,,,,,,,,,,,,,,0.026816,0.0107367,0.026816,,0.0107367,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2052,,,,8.16892e-05,8.16892e-05,8.16892e-05,8.16892e-05,8.16892e-05,8.16892e-05,8.16892e-05,,,,,,,,,,,,,,,,,0.0273089,0.0106393,0.0273089,,0.0106393,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2053,,,,8.31608e-05,8.31608e-05,8.31608e-05,8.31608e-05,8.31608e-05,8.31608e-05,8.31608e-05,,,,,,,,,,,,,,,,,0.0278009,0.0105391,0.0278009,,0.0105391,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2054,,,,8.46796e-05,8.46796e-05,8.46796e-05,8.46796e-05,8.46796e-05,8.46796e-05,8.46796e-05,,,,,,,,,,,,,,,,,0.0283086,0.0104423,0.0283086,,0.0104423,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2055,,,,8.62145e-05,8.62145e-05,8.62145e-05,8.62145e-05,8.62145e-05,8.62145e-05,8.62145e-05,,,,,,,,,,,,,,,,,0.0288217,0.010345,0.0288217,,0.010345,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2056,,,,8.77928e-05,8.77928e-05,8.77928e-05,8.77928e-05,8.77928e-05,8.77928e-05,8.77928e-05,,,,,,,,,,,,,,,,,0.0293493,0.0102505,0.0293493,,0.0102505,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2057,,,,8.93233e-05,8.93233e-05,8.93233e-05,8.93233e-05,8.93233e-05,8.93233e-05,8.93233e-05,,,,,,,,,,,,,,,,,0.029861,0.0101481,0.029861,,0.0101481,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2058,,,,9.08686e-05,9.08686e-05,9.08686e-05,9.08686e-05,9.08686e-05,9.08686e-05,9.08686e-05,,,,,,,,,,,,,,,,,0.0303776,0.0100454,0.0303776,,0.0100454,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2059,,,,9.24289e-05,9.24289e-05,9.24289e-05,9.24289e-05,9.24289e-05,9.24289e-05,9.24289e-05,,,,,,,,,,,,,,,,,0.0308992,0.00994245,0.0308992,,0.00994245,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2060,,,,9.39974e-05,9.39974e-05,9.39974e-05,9.39974e-05,9.39974e-05,9.39974e-05,9.39974e-05,,,,,,,,,,,,,,,,,0.0314236,0.00983864,0.0314236,,0.00983864,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2061,,,,9.55674e-05,9.55674e-05,9.55674e-05,9.55674e-05,9.55674e-05,9.55674e-05,9.55674e-05,,,,,,,,,,,,,,,,,0.0319484,0.00973335,0.0319484,,0.00973335,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2062,,,,9.71427e-05,9.71427e-05,9.71427e-05,9.71427e-05,9.71427e-05,9.71427e-05,9.71427e-05,,,,,,,,,,,,,,,,,0.032475,0.00962713,0.032475,,0.00962713,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2063,,,,9.87249e-05,9.87249e-05,9.87249e-05,9.87249e-05,9.87249e-05,9.87249e-05,9.87249e-05,,,,,,,,,,,,,,,,,0.033004,0.00952022,0.033004,,0.00952022,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2064,,,,0.000100314,0.000100314,0.000100314,0.000100314,0.000100314,0.000100314,0.000100314,,,,,,,,,,,,,,,,,0.0335354,0.00941277,0.0335354,,0.00941277,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2065,,,,0.000101907,0.000101907,0.000101907,0.000101907,0.000101907,0.000101907,0.000101907,,,,,,,,,,,,,,,,,0.0340677,0.00930446,0.0340677,,0.00930446,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2066,,,,0.000103502,0.000103502,0.000103502,0.000103502,0.000103502,0.000103502,0.000103502,,,,,,,,,,,,,,,,,0.0346008,0.00919535,0.0346008,,0.00919535,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2067,,,,0.000105097,0.000105097,0.000105097,0.000105097,0.000105097,0.000105097,0.000105097,,,,,,,,,,,,,,,,,0.035134,0.00908539,0.035134,,0.00908539,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2068,,,,0.000106695,0.000106695,0.000106695,0.000106695,0.000106695,0.000106695,0.000106695,,,,,,,,,,,,,,,,,0.0356683,0.00897494,0.0356683,,0.00897494,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2069,,,,0.000108295,0.000108295,0.000108295,0.000108295,0.000108295,0.000108295,0.000108295,,,,,,,,,,,,,,,,,0.0362032,0.008864,0.0362032,,0.008864,,,,,,,,,,,,
DDP50,,,Imp_Banano,,,,2070,,,,0.000109896,0.000109896,0.000109896,0.000109896,0.000109896,0.000109896,0.000109896,,,,,,,,,,,,,,,,,0.0367384,0.00875258,0.0367384,,0.00875258,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2018,,,,0.000177961,0.000177961,0.000177961,0.000177961,0.000177961,0.000177961,0.000177961,,,,,,,,,,,,,,,,,0.237464,0.234242,0.237464,,0.234242,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2019,,,,0.000229412,0.000229412,0.000229412,0.000229412,0.000229412,0.000229412,0.000229412,,,,,,,,,,,,,,,,,0.310493,0.298024,0.310493,,0.298024,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2020,,,,0.00103678,0.00103678,0.00103678,0.00103678,0.00103678,0.00103678,0.00103678,,,,,,,,,,,,,,,,,0.688556,0.643092,0.688556,,0.643092,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2021,,,,0.000651107,0.000651107,0.000651107,0.000651107,0.000651107,0.000651107,0.000651107,,,,,,,,,,,,,,,,,0.706807,0.642345,0.706807,,0.642345,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2022,,,,0.000756001,0.000756001,0.000756001,0.000756001,0.000756001,0.000756001,0.000756001,,,,,,,,,,,,,,,,,0.820675,0.725726,0.820675,,0.725726,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2023,,,,0.000756699,0.000756699,0.000756699,0.000756699,0.000756699,0.000756699,0.000756699,,,,,,,,,,,,,,,,,0.821432,0.706817,0.821432,,0.706817,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2024,,,,0.000788344,0.000788344,0.000788344,0.000788344,0.000788344,0.000788344,0.000788344,,,,,,,,,,,,,,,,,0.855785,0.716528,0.855785,,0.716528,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2025,,,,0.000908978,0.000908978,0.000908978,0.000908978,0.000908978,0.000908978,0.000908978,,,,,,,,,,,,,,,,,0.986738,0.803904,0.986738,,0.803904,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2026,,,,0.000998558,0.000998558,0.000998558,0.000998558,0.000998558,0.000998558,0.000998558,,,,,,,,,,,,,,,,,1.08398,0.859326,1.08398,,0.859326,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2027,,,,0.00114856,0.00114856,0.00114856,0.00114856,0.00114856,0.00114856,0.00114856,,,,,,,,,,,,,,,,,1.24681,0.961769,1.24681,,0.961769,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2028,,,,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,,,,,,,,,,,,,,,,,1.40687,1.05598,1.40687,,1.05598,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2029,,,,0.00143951,0.00143951,0.00143951,0.00143951,0.00143951,0.00143951,0.00143951,,,,,,,,,,,,,,,,,1.56265,1.1413,1.56265,,1.1413,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2030,,,,0.00159443,0.00159443,0.00159443,0.00159443,0.00159443,0.00159443,0.00159443,,,,,,,,,,,,,,,,,1.73082,1.23005,1.73082,,1.23005,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2031,,,,0.00176282,0.00176282,0.00176282,0.00176282,0.00176282,0.00176282,0.00176282,,,,,,,,,,,,,,,,,1.91363,1.32331,1.91363,,1.32331,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2032,,,,0.00193798,0.00193798,0.00193798,0.00193798,0.00193798,0.00193798,0.00193798,,,,,,,,,,,,,,,,,2.10377,1.41558,2.10377,,1.41558,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2033,,,,0.00211867,0.00211867,0.00211867,0.00211867,0.00211867,0.00211867,0.00211867,,,,,,,,,,,,,,,,,2.29992,1.50586,2.29992,,1.50586,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2034,,,,0.00231844,0.00231844,0.00231844,0.00231844,0.00231844,0.00231844,0.00231844,,,,,,,,,,,,,,,,,2.51678,1.60343,2.51678,,1.60343,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2035,,,,0.00254991,0.00254991,0.00254991,0.00254991,0.00254991,0.00254991,0.00254991,,,,,,,,,,,,,,,,,2.76804,1.71598,2.76804,,1.71598,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2036,,,,0.00278609,0.00278609,0.00278609,0.00278609,0.00278609,0.00278609,0.00278609,,,,,,,,,,,,,,,,,3.02443,1.82438,3.02443,,1.82438,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2037,,,,0.00305332,0.00305332,0.00305332,0.00305332,0.00305332,0.00305332,0.00305332,,,,,,,,,,,,,,,,,3.31453,1.94548,3.31453,,1.94548,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2038,,,,0.00334016,0.00334016,0.00334016,0.00334016,0.00334016,0.00334016,0.00334016,,,,,,,,,,,,,,,,,3.6259,2.07088,3.6259,,2.07088,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2039,,,,0.00365711,0.00365711,0.00365711,0.00365711,0.00365711,0.00365711,0.00365711,,,,,,,,,,,,,,,,,3.96996,2.20628,3.96996,,2.20628,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2040,,,,0.00400558,0.00400558,0.00400558,0.00400558,0.00400558,0.00400558,0.00400558,,,,,,,,,,,,,,,,,4.34824,2.35137,4.34824,,2.35137,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2041,,,,0.00437231,0.00437231,0.00437231,0.00437231,0.00437231,0.00437231,0.00437231,,,,,,,,,,,,,,,,,4.74634,2.49747,4.74634,,2.49747,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2042,,,,0.00478045,0.00478045,0.00478045,0.00478045,0.00478045,0.00478045,0.00478045,,,,,,,,,,,,,,,,,5.1894,2.657,5.1894,,2.657,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2043,,,,0.00521644,0.00521644,0.00521644,0.00521644,0.00521644,0.00521644,0.00521644,,,,,,,,,,,,,,,,,5.66269,2.82118,5.66269,,2.82118,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2044,,,,0.00571817,0.00571817,0.00571817,0.00571817,0.00571817,0.00571817,0.00571817,,,,,,,,,,,,,,,,,6.20734,3.00917,6.20734,,3.00917,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2045,,,,0.00626036,0.00626036,0.00626036,0.00626036,0.00626036,0.00626036,0.00626036,,,,,,,,,,,,,,,,,6.79591,3.2057,6.79591,,3.2057,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2046,,,,0.00686591,0.00686591,0.00686591,0.00686591,0.00686591,0.00686591,0.00686591,,,,,,,,,,,,,,,,,7.45327,3.42102,7.45327,,3.42102,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2047,,,,0.0075039,0.0075039,0.0075039,0.0075039,0.0075039,0.0075039,0.0075039,,,,,,,,,,,,,,,,,8.14584,3.63813,8.14584,,3.63813,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2048,,,,0.00823145,0.00823145,0.00823145,0.00823145,0.00823145,0.00823145,0.00823145,,,,,,,,,,,,,,,,,8.93562,3.8833,8.93562,,3.8833,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2049,,,,0.00900315,0.00900315,0.00900315,0.00900315,0.00900315,0.00900315,0.00900315,,,,,,,,,,,,,,,,,9.77334,4.13288,9.77334,,4.13288,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2050,,,,0.00986799,0.00986799,0.00986799,0.00986799,0.00986799,0.00986799,0.00986799,,,,,,,,,,,,,,,,,10.7122,4.40779,10.7122,,4.40779,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2051,,,,0.0100482,0.0100482,0.0100482,0.0100482,0.0100482,0.0100482,0.0100482,,,,,,,,,,,,,,,,,10.9078,4.36733,10.9078,,4.36733,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2052,,,,0.0102103,0.0102103,0.0102103,0.0102103,0.0102103,0.0102103,0.0102103,,,,,,,,,,,,,,,,,11.0838,4.31815,11.0838,,4.31815,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2053,,,,0.0103712,0.0103712,0.0103712,0.0103712,0.0103712,0.0103712,0.0103712,,,,,,,,,,,,,,,,,11.2585,4.26799,11.2585,,4.26799,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2054,,,,0.0105372,0.0105372,0.0105372,0.0105372,0.0105372,0.0105372,0.0105372,,,,,,,,,,,,,,,,,11.4387,4.21942,11.4387,,4.21942,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2055,,,,0.0107044,0.0107044,0.0107044,0.0107044,0.0107044,0.0107044,0.0107044,,,,,,,,,,,,,,,,,11.6201,4.17083,11.6201,,4.17083,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2056,,,,0.0108761,0.0108761,0.0108761,0.0108761,0.0108761,0.0108761,0.0108761,,,,,,,,,,,,,,,,,11.8065,4.12352,11.8065,,4.12352,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2057,,,,0.0110411,0.0110411,0.0110411,0.0110411,0.0110411,0.0110411,0.0110411,,,,,,,,,,,,,,,,,11.9856,4.07323,11.9856,,4.07323,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2058,,,,0.011207,0.011207,0.011207,0.011207,0.011207,0.011207,0.011207,,,,,,,,,,,,,,,,,12.1658,4.02301,12.1658,,4.02301,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2059,,,,0.011374,0.011374,0.011374,0.011374,0.011374,0.011374,0.011374,,,,,,,,,,,,,,,,,12.347,3.9729,12.347,,3.9729,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2060,,,,0.0115411,0.0115411,0.0115411,0.0115411,0.0115411,0.0115411,0.0115411,,,,,,,,,,,,,,,,,12.5284,3.92262,12.5284,,3.92262,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2061,,,,0.0117076,0.0117076,0.0117076,0.0117076,0.0117076,0.0117076,0.0117076,,,,,,,,,,,,,,,,,12.7091,3.87195,12.7091,,3.87195,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2062,,,,0.0118739,0.0118739,0.0118739,0.0118739,0.0118739,0.0118739,0.0118739,,,,,,,,,,,,,,,,,12.8896,3.8211,12.8896,,3.8211,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2063,,,,0.0120401,0.0120401,0.0120401,0.0120401,0.0120401,0.0120401,0.0120401,,,,,,,,,,,,,,,,,13.0701,3.77017,13.0701,,3.77017,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2064,,,,0.0122065,0.0122065,0.0122065,0.0122065,0.0122065,0.0122065,0.0122065,,,,,,,,,,,,,,,,,13.2507,3.71922,13.2507,,3.71922,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2065,,,,0.0123723,0.0123723,0.0123723,0.0123723,0.0123723,0.0123723,0.0123723,,,,,,,,,,,,,,,,,13.4307,3.66813,13.4307,,3.66813,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2066,,,,0.0125375,0.0125375,0.0125375,0.0125375,0.0125375,0.0125375,0.0125375,,,,,,,,,,,,,,,,,13.61,3.61693,13.61,,3.61693,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2067,,,,0.0127019,0.0127019,0.0127019,0.0127019,0.0127019,0.0127019,0.0127019,,,,,,,,,,,,,,,,,13.7885,3.5656,13.7885,,3.5656,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2068,,,,0.0128658,0.0128658,0.0128658,0.0128658,0.0128658,0.0128658,0.0128658,,,,,,,,,,,,,,,,,13.9664,3.51427,13.9664,,3.51427,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2069,,,,0.0130291,0.0130291,0.0130291,0.0130291,0.0130291,0.0130291,0.0130291,,,,,,,,,,,,,,,,,14.1437,3.46295,14.1437,,3.46295,,,,,,,,,,,,
DDP50,,,Imp_Arroz,,,,2070,,,,0.0131917,0.0131917,0.0131917,0.0131917,0.0131917,0.0131917,0.0131917,,,,,,,,,,,,,,,,,14.3202,3.41165,14.3202,,3.41165,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2018,,,,5.94e-05,5.94e-05,5.94e-05,5.94e-05,5.94e-05,5.94e-05,5.94e-05,,,,,,,,,,,,,,,,,0.236376,0.233169,0.236376,,0.233169,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2019,,,,5.94e-05,5.94e-05,5.94e-05,5.94e-05,5.94e-05,5.94e-05,5.94e-05,,,,,,,,,,,,,,,,,0.226848,0.217739,0.226848,,0.217739,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2020,,,,1.55023e-05,1.55023e-05,1.55023e-05,1.55023e-05,1.55023e-05,1.55023e-05,1.55023e-05,,,,,,,,,,,,,,,,,0.0307336,0.0287044,0.0307336,,0.0287044,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2021,,,,1.485e-05,1.485e-05,1.485e-05,1.485e-05,1.485e-05,1.485e-05,1.485e-05,,,,,,,,,,,,,,,,,0.0514449,0.046753,0.0514449,,0.046753,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2022,,,,1.72424e-05,1.72424e-05,1.72424e-05,1.72424e-05,1.72424e-05,1.72424e-05,1.72424e-05,,,,,,,,,,,,,,,,,0.0597327,0.0528219,0.0597327,,0.0528219,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2023,,,,1.7742e-05,1.7742e-05,1.7742e-05,1.7742e-05,1.7742e-05,1.7742e-05,1.7742e-05,,,,,,,,,,,,,,,,,0.0614637,0.0528876,0.0614637,,0.0528876,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2024,,,,1.87374e-05,1.87374e-05,1.87374e-05,1.87374e-05,1.87374e-05,1.87374e-05,1.87374e-05,,,,,,,,,,,,,,,,,0.0649118,0.0543491,0.0649118,,0.0543491,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2025,,,,2.18977e-05,2.18977e-05,2.18977e-05,2.18977e-05,2.18977e-05,2.18977e-05,2.18977e-05,,,,,,,,,,,,,,,,,0.0758602,0.061804,0.0758602,,0.061804,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2026,,,,2.43789e-05,2.43789e-05,2.43789e-05,2.43789e-05,2.43789e-05,2.43789e-05,2.43789e-05,,,,,,,,,,,,,,,,,0.0844559,0.0669524,0.0844559,,0.0669524,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2027,,,,2.84141e-05,2.84141e-05,2.84141e-05,2.84141e-05,2.84141e-05,2.84141e-05,2.84141e-05,,,,,,,,,,,,,,,,,0.098435,0.075931,0.098435,,0.075931,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2028,,,,3.24842e-05,3.24842e-05,3.24842e-05,3.24842e-05,3.24842e-05,3.24842e-05,3.24842e-05,,,,,,,,,,,,,,,,,0.112535,0.0844677,0.112535,,0.0844677,,,,,,,,,,,,
DDP50,,,Imp_Cacao,,,,2029,,,,3.6552e-05,3.6552e-05,3.6552e-05,3.6552e-05,3.6552e-05,3.6552e-05,3.6552e-05,,,,,,,,,,,,,,,,,0.126627,0.0924833,0.126627,,0.0924833,,,,,,,,,,,,
